88569,0.381338715553,-2.27460384369,0.132262274623
109212,1.96032083035,1.2364692688,-1.48313963413
73008,4.48031282425,3.90207123756,0.327254056931
72004,6.41733026505,6.0554523468,0.499381005764
71975,8.78659629822,7.0578994751,0.612678825855
73181,13.9595956802,7.66438770294,0.719037890434
73582,19.1102581024,7.70915269852,0.757428586483
209448,29.0728149414,6.900598526,0.440428406
251949,56.4122543335,6.41172218323,0.345328241587
351417,78.5789718628,5.53112125397,1.05008363724
439171,100.01373291,4.58309316635,-0.390453726053
438880,112.100219727,4.2185344696,0.542417705059
438305,134.085510254,3.10636782646,3.5207695961
33509,158.288467407,2.25873327255,7.32886219025
