357708,45.3016014099,22.6016559601,0.0641035214067
257592,44.1940917969,19.8732852936,0.113761164248
74446,43.0352897644,16.5967845917,3.21085810661
73729,41.3141937256,13.5546445847,1.32681715488
207903,38.5901641846,11.0799331665,1.7707157135
311670,37.2840843201,9.6806306839,0.229705959558
208543,33.7258758545,8.86400794983,6.51980543137
73945,28.0474185944,9.01835918427,0.967756032944
109582,16.1111049652,9.80085849762,-0.964523911476
64165,1.70550429821,10.8231458664,0.985124945641
54772,-13.6398668289,11.520280838,0.997397065163
53166,-24.2961921692,12.393907547,1.00310122967
52012,-35.8346672058,13.3963842392,0.947836577892
158739,-54.1464424133,14.0175380707,1.03254413605
158908,-67.2045440674,15.392364502,1.05946362019
51673,-89.6255340576,16.6238098145,1.57625472546
