384155,242.705978394,-3836.30834961,-9.50524902344
330814,243.639251709,-3844.55322266,-8.07574462891
331648,244.764129639,-3847.64599609,-9.58463859558
266650,248.394714355,-3852.89672852,-8.65182113647
385496,253.50177002,-3855.98901367,-9.50260162354
294738,262.937896729,-3859.64819336,-9.97541713715
343292,278.595367432,-3860.75537109,-8.4811258316
344823,293.954681396,-3861.84057617,-7.53988599777
345247,307.387145996,-3863.15185547,6.68510723114
295251,326.109558105,-3864.00219727,-6.78267192841
345858,350.480377197,-3864.65454102,-3.90544652939
346673,355.032684326,-3865.36157227,3.78266644478
