100633,264.049072266,-3958.13696289,-10.3709764481
358655,262.508544922,-3961.87060547,-9.37167644501
358538,260.324920654,-3964.36962891,-4.22487783432
177581,255.129684448,-3965.53369141,-9.88859844208
175424,246.706893921,-3965.77661133,-1.24580621719
174078,236.34664917,-3965.24438477,0.654795944691
174079,226.34664917,-3965.34438477,0.654795944691
174080,216.34664917,-3965.25438477,0.654795944691
174081,206.34664917,-3965.21438477,0.654795944691
174082,196.34664917,-3965.20438477,0.654795944691
174083,186.34664917,-3965.10438477,0.654795944691
174084,176.34664917,-3965.11438477,0.654795944691
