154327,270.772674561,-3988.59619141,-9.4198846817
154714,271.380889893,-3991.87475586,-9.44673061371
155527,271.630187988,-3994.89819336,-9.43134880066
155601,271.804138184,-3998.36450195,-9.49433422089
156064,271.79196167,-4000.95361328,-9.45412635803
27031,270.318725586,-4004.7980957,-9.29396533966
157935,264.534545898,-4008.09375,-9.89093971252
20670,258.394897461,-4008.30981445,-9.50947093964
361175,232.281585693,-4005.51464844,-8.4935836792
361176,206.281585693,-4002.51464844,-8.4935836792
361177,180.281585693,-3999.51464844,-8.4935836792
